VS: Country/Territory,VS: Bodytype,VS: Sales Brand,VS: Regional Origin,VS: Market,VS: Region,VS: Sales Region,VS: Sales Group,VS: Sales Parent,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Q4 2023
Mainland China,MPV,Bisu,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,2597,3459,3174,2139,1607,397,0,6,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,BMW,Domestic,China,Greater China,Greater China,BMW,BMW,0,0,0,0,1107,4399,4439,4453,3467,4961,3930,3439,3067,1558,1951,1917,2175,1336,91,46,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,BMW,Import,China,Greater China,Greater China,BMW,BMW,569,1923,2739,3113,426,665,883,702,402,537,699,990,731,621,249,84,53,25,1,1,0,263,250,230,275,164,61,15,2,1,0,0,0,0,0,0
Mainland China,MPV,Buick,Domestic,China,Greater China,Greater China,General Motors,General Motors,18997,23101,20100,16787,15088,21433,19812,23267,29504,38104,38296,56725,41607,48615,45108,45620,38586,41658,46992,46905,21663,32988,53459,61110,44568,30713,39176,59188,37567,16569,34319,36119,24593,41077,36405,39675
Mainland China,MPV,BYD,Domestic,China,Greater China,Greater China,BYD,BYD,1764,2443,2697,3611,4058,5859,3904,7966,1410,2346,994,36042,40786,40995,32972,32551,17725,22122,15905,12179,3261,4211,8555,10535,10517,6680,2790,2426,2486,2846,3862,6365,1827,184,0,0
Mainland China,MPV,Changan,Domestic,China,Greater China,Greater China,Changan,Changan,0,0,0,0,0,0,0,0,88,12719,8899,6522,5529,1835,362,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Changhe,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,726,4064,2449,1930,4261,2895,4392,488,11483,2640,2224,355,3738,625,2579,1321,2275,209,171,19,178,320,313,287,558,18,309,263,3170
Mainland China,MPV,Chery,Domestic,China,Greater China,Greater China,Chery,Chery,0,0,226,642,523,498,198,186,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Chevrolet,Domestic,China,Greater China,Greater China,General Motors,General Motors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,9712,6308,6880,6348,7017,7405,492,560,2320,928,673,951,428,598,606,1558,1485,0,503,0,0
Mainland China,MPV,Chrysler,Import,China,Greater China,Greater China,FCA,Stellantis,0,0,0,0,198,214,194,92,94,77,143,92,153,263,285,272,210,260,150,348,115,93,93,200,153,169,59,36,32,0,0,0,0,0,0,0
Mainland China,MPV,Citroen,Import,China,Greater China,Greater China,PSA,Stellantis,49,13,120,357,195,329,287,305,69,209,222,225,99,88,68,58,34,79,43,126,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Dayun,Domestic,China,Greater China,Greater China,Sichuan Yinhe Machinery,Sichuan Yinhe Machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,8,0,10,202,729,279,586,599,695,780,459,613,635,755,1051,1346,1975
Mainland China,MPV,Denza,Domestic,China,Greater China,Greater China,BYD,BYD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9803,24161,32584,31430,31001
Mainland China,MPV,Dongfeng,Domestic,China,Greater China,Greater China,Dongfeng,Dongfeng,62686,39507,31501,74422,55318,39627,41966,48415,36066,26870,28080,25693,22577,20016,13840,14595,18304,16529,14411,14646,11627,15938,17003,18887,12541,12783,13221,10724,15903,8390,14816,9337,8488,10008,9986,9686
Mainland China,MPV,FAW,Domestic,China,Greater China,Greater China,FAW,FAW,3302,1466,3990,5357,2584,2085,759,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Ford,Import,China,Greater China,Greater China,Ford,Ford,0,0,0,0,0,0,0,0,0,29,118,215,83,24,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Foton,Domestic,China,Greater China,Greater China,BAIC,BAIC,1682,1020,1153,1574,1707,1383,1358,1113,1670,1970,1832,2230,2142,2909,1485,1220,1595,1315,2570,1939,1221,1463,1562,1099,1381,1723,1462,1696,1054,572,909,600,1096,798,784,584
Mainland China,MPV,GAC,Domestic,China,Greater China,Greater China,GAC,GAC,0,0,0,0,0,0,0,0,0,0,0,550,4447,10233,8974,9016,14564,13546,13067,17243,8491,15244,21590,27725,21024,32825,28528,31567,22953,23371,27466,28783,31022,40020,47542,44537
Mainland China,MPV,Geely,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085,11854,8646,9375,3099,6256,10202,9215,4117,3182,2773,2106,1913,1626,2222,1172,547,540,564,259
Mainland China,MPV,Gonow,Domestic,China,Greater China,Greater China,GAC,GAC,545,1560,883,453,288,13,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Gratour,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,2172,3525,7143,4420,3986,2959,3224,2908,1864,678,721,385,710,184,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Haima,Domestic,China,Greater China,Greater China,Hainan Automobile,Hainan Automobile,129,80,42,86,314,4536,2292,5265,2137,2099,1931,2017,1241,933,115,1145,182,324,202,0,0,0,111,1042,1304,2452,986,1853,1586,443,312,1359,529,167,90,222
Mainland China,MPV,Honda,Domestic,China,Greater China,Greater China,Honda,Honda,17502,28250,23576,35942,19717,25541,27492,30400,17902,32796,36899,30864,33614,32878,35809,35006,19643,24918,19447,27512,10149,22747,23834,30051,19885,28425,27135,16191,21707,15192,27731,19984,16471,14335,17419,17362
Mainland China,MPV,Hongqi,Domestic,China,Greater China,Greater China,FAW,FAW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,5124,4368,815,992,661
Mainland China,MPV,Huansu,Domestic,China,Greater China,Greater China,BAIC,BAIC,2114,6075,4532,23621,29466,27305,24469,39151,30909,22160,19327,31316,13008,10235,2150,3043,8695,1261,536,57,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Huasong,Domestic,China,Greater China,Greater China,Brilliance Auto,Brilliance Auto,11,128,621,9247,810,701,259,2751,198,2005,1531,357,92,123,0,854,2,672,502,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Hycan,Domestic,China,Greater China,Greater China,GAC,GAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1794
Mainland China,MPV,Hyundai,Domestic,China,Greater China,Greater China,Hyundai,Hyundai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,6409,4167,2374,4556,2581,1698,3748,4405,2931
Mainland China,MPV,Hyundai,Import,China,Greater China,Greater China,Hyundai,Hyundai,64,109,111,34,23,13,7,31,55,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Jianghuai,Domestic,China,Greater China,Greater China,Jianghuai,Jianghuai,14063,15592,12589,15042,18838,12691,15000,17248,16229,14246,16942,18513,17355,16464,11318,9824,11401,8808,7735,8816,7351,8004,8639,7345,9477,8809,7130,5421,5570,3038,3880,2363,5092,4077,3828,2799
Mainland China,MPV,Jinbei,Domestic,China,Greater China,Greater China,Brilliance Auto,Brilliance Auto,3248,3404,11508,18532,16207,21271,16438,14776,13427,14383,10033,16928,8552,10239,6108,6238,6428,3905,5413,5495,2500,4202,4454,3378,1073,813,1880,3361,3223,811,3106,3590,3713,2956,2736,3858
Mainland China,MPV,Jingma,Domestic,China,Greater China,Greater China,Jiangling,Jiangling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,11
Mainland China,MPV,Karry,Domestic,China,Greater China,Greater China,Chery,Chery,6474,11309,10083,18819,21003,11341,12837,14161,7485,6601,8481,14628,6345,6575,5691,2378,1607,1307,1133,2181,98,82,61,70,42,0,12,29,4,33,0,0,0,1,0,0
Mainland China,MPV,Kia,Domestic,China,Greater China,Greater China,Hyundai,Hyundai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,1794,755,473,715,478,191,457,832,501
Mainland China,MPV,Kia,Import,China,Greater China,Greater China,Hyundai,Hyundai,1206,1319,1256,1004,935,646,666,972,445,200,118,162,123,101,92,68,17,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Landwind,Domestic,China,Greater China,Greater China,Jiangling,Jiangling,27,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Lexus,Import,China,Greater China,Greater China,Toyota,Toyota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,554,1429,1208,1036,1156,1138,1047,967,1046,866,731,619,563,565,947
Mainland China,MPV,Lifan,Domestic,China,Greater China,Greater China,Lifan,Lifan,0,0,0,0,1461,2524,2608,2361,572,6402,3877,8338,1577,675,35,87,0,50,3,4,0,20,0,50,7,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Livan,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,644,1309,2511,3542,1061,3879,6956,7929,918,479,0,0
Mainland China,MPV,Luxgen,Domestic,China,Greater China,Greater China,Yulon,Yulon,133,104,175,218,210,549,756,537,392,184,279,233,96,234,73,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Maxus,Domestic,China,Greater China,Greater China,SAIC,SAIC,2309,3164,4043,3104,3223,4082,4429,4453,5379,5427,5998,6684,6101,6410,3938,4697,9497,11008,12354,16552,5032,6957,11337,16465,7290,8908,9226,12978,6516,6715,8472,9262,5059,8339,9976,10817
Mainland China,MPV,Mazda,Domestic,China,Greater China,Greater China,Mazda,Mazda,495,489,378,353,189,257,292,581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Mazda,Import,China,Greater China,Greater China,Mazda,Mazda,354,319,224,159,156,164,92,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Mercedes-Benz,Import,China,Greater China,Greater China,Mercedes-Benz,Mercedes-Benz,4790,5342,6053,6123,4687,5371,7145,7229,5686,4539,7755,6880,6145,2799,3157,3971,2762,784,138,1624,1528,2578,3214,2639,2338,1773,1435,799,607,708,948,626,575,433,86,36
Mainland China,MPV,Nissan,Domestic,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,6267,8138,4274,4995,1906,1214,2594,3049,1530,1523,1336,1650,598,1656,2539,4061,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Nissan,Import,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,164,340,785,493,498,590,587,551,504,383,544,462,414,181,38,1,0,0,0,32,17,19,6,2,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Opel,Import,China,Greater China,Greater China,PSA,Stellantis,33,18,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Ossan,Domestic,China,Greater China,Greater China,Changan,Changan,0,0,0,0,0,0,0,0,0,549,20211,20224,10088,1747,900,3053,5765,1504,2633,2338,995,1171,893,1577,520,99,935,453,583,560,0,0,0,0,0,0
Mainland China,MPV,Refine,Domestic,China,Greater China,Greater China,Jianghuai,Jianghuai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,128,111,119,53,49,74,22,13,11,18,21
Mainland China,MPV,Rely,Domestic,China,Greater China,Greater China,Chery,Chery,487,2444,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Renault,Import,China,Greater China,Greater China,Renault,Renault-Nissan-Mitsubishi,0,1,0,0,0,0,0,0,0,0,0,70,123,107,155,192,184,223,82,57,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Roewe,Domestic,China,Greater China,Greater China,SAIC,SAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,9614,2045,1618,6758,4009,3053,535,2460,1692,2367,1692,2773,601
Mainland China,MPV,SEAT,Import,China,Greater China,Greater China,Volkswagen,Volkswagen,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Sinogold,Domestic,China,Greater China,Greater China,Sinogold,Sinogold,0,0,0,0,0,0,0,0,0,0,0,0,94,218,211,655,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Skywell,Domestic,China,Greater China,Greater China,King Long,King Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,162,0,0,0,0,19,7,15,559,5,9,6,17,0,0,0,0,0,0,0,0
Mainland China,MPV,Ssangyong,Import,China,Greater China,Greater China,KG Mobility,KG Mobility,135,105,57,59,38,34,15,5,4,10,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Suzuki,Domestic,China,Greater China,Greater China,Suzuki,Suzuki,13382,6976,5049,12950,9461,6181,2388,9249,4921,4749,5570,15412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,SWM,Domestic,China,Greater China,Greater China,Brilliance Auto,Brilliance Auto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,534,587,803,530,320,190,0,0,0,0,0,30
Mainland China,MPV,Toyota,Domestic,China,Greater China,Greater China,Toyota,Toyota,3168,2222,2398,1626,1507,1756,2132,1280,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738,15738,19507,20786,19204,33656,36037,34986,35811
Mainland China,MPV,Toyota,Import,China,Greater China,Greater China,Toyota,Toyota,2250,2130,2734,2501,2866,2827,3612,4709,4485,3588,3720,5778,5387,3685,7490,5733,4962,7088,7470,8077,5151,9062,8680,7756,5673,6774,6557,6890,7058,5776,6129,5760,6832,3386,4219,6061
Mainland China,MPV,Venucia,Domestic,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,0,0,0,0,0,0,0,0,0,6312,2151,2715,1995,762,676,1335,1288,348,208,288,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Volkswagen,Domestic,China,Greater China,Greater China,Volkswagen,Volkswagen,11646,9087,4985,6776,10537,20828,25040,27149,17524,24055,16498,19833,20352,21480,19267,15683,7767,8555,8223,5985,1711,10093,13959,10419,2263,2659,4386,5456,5229,4782,9144,7201,3148,4084,3844,7309
Mainland China,MPV,Volkswagen,Import,China,Greater China,Greater China,Volkswagen,Volkswagen,1929,1802,1552,2192,3062,3273,3691,3379,2395,3416,3042,3039,2169,2484,2693,2377,1661,1843,445,288,178,440,364,259,50,13,2,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Voyah,Domestic,China,Greater China,Greater China,Dongfeng,Dongfeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,216,3737,3517,2625,4151,5818,11928
Mainland China,MPV,Weiwang,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,13157,11658,3363,5471,8488,990,4502,136,3590,2725,2848,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,WEY,Domestic,China,Greater China,Greater China,Great Wall,Great Wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325
Mainland China,MPV,Wuling,Domestic,China,Greater China,Greater China,SAIC-General Motors-Wuling,SAIC-General Motors-Wuling,0,0,0,0,0,0,17,3999,5081,3623,876,918,1745,523,3,0,0,0,0,0,0,0,1892,20632,23940,10709,18858,9808,8390,14093,27115,22806,6273,9767,18614,13995
Mainland China,MPV,Xpeng,Domestic,China,Greater China,Greater China,Xpeng EV,Xpeng EV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Mainland China,MPV,Yema,Domestic,China,Greater China,Greater China,Sichuan Yema,Sichuan Yema,0,0,0,0,0,0,0,0,0,0,0,0,1987,1880,2107,1256,123,89,0,0,132,731,594,364,225,392,191,176,69,20,0,0,0,0,0,0
Mainland China,MPV,Yingzhi,Domestic,China,Greater China,Greater China,Weichai Power,Weichai Power,0,0,1658,10372,7249,5313,4581,4095,1869,5533,3419,4673,2511,1558,1707,1901,1352,1031,930,511,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,Zeekr,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762,5816,4777,5855
Mainland China,Pickup,Beijing Auto,Domestic,China,Greater China,Greater China,BAIC,BAIC,393,344,358,2465,3683,3128,2405,3246,1535,560,1949,489,0,0,0,0,0,0,0,0,0,0,0,0,40,32,40,19,25,22,31,14,189,242,306,268
Mainland China,Pickup,Changan,Domestic,China,Greater China,Greater China,Changan,Changan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,767,679,708
Mainland China,Pickup,Changfeng-Yangzi,Domestic,China,Greater China,Greater China,Changfeng,Changfeng,0,0,0,0,40,100,4,710,1021,546,1048,237,244,301,204,61,182,240,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Pickup,Chevrolet,Import,China,Greater China,Greater China,General Motors,General Motors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Pickup,Dongfeng,Domestic,China,Greater China,Greater China,Dongfeng,Dongfeng,9265,7375,6309,7020,6249,8166,8181,7363,5700,6236,6194,9649,6138,7939,7503,8208,3556,6631,9597,5118,4339,7533,7213,7944,7812,7532,7652,8655,7863,6382,5865,5649,6582,5459,4965,5517
Mainland China,Pickup,Farizon,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,109,151,150,84,160,101,55
Mainland China,Pickup,Foday,Domestic,China,Greater China,Greater China,Foday,Foday,0,0,0,0,0,0,0,0,0,0,0,0,0,5457,1441,1367,1401,980,586,849,436,71,8,45,0,0,1,0,0,0,0,0,0,0,0,0
Mainland China,Pickup,Ford,Import,China,Greater China,Greater China,Ford,Ford,0,0,0,0,0,0,0,0,0,488,295,168,103,763,1111,659,864,1497,1391,1231,639,1185,1210,851,407,451,452,162,72,291,406,894,1061,1145,1315,1280
Mainland China,Pickup,Foton,Domestic,China,Greater China,Greater China,BAIC,BAIC,10375,6710,4794,6638,6227,7492,5139,5157,6980,6062,3044,4545,5186,3968,4571,4357,2592,2873,2566,2382,2108,3626,2702,3556,3722,3468,3342,3999,3542,2433,2260,2026,2592,2045,2735,4062
Mainland China,Pickup,Gonow,Domestic,China,Greater China,Greater China,GAC,GAC,554,431,208,88,83,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Pickup,Great Wall,Domestic,China,Greater China,Greater China,Great Wall,Great Wall,28373,24343,19001,27746,27702,24748,23518,29653,29706,27542,27563,35035,31737,33297,32793,40173,35491,29387,33392,32261,22510,34840,26449,25046,27904,24188,19356,17553,17006,13462,11785,9450,15552,12238,11635,11935
Mainland China,Pickup,Guangtong,Domestic,China,Greater China,Greater China,Guangtong Bus,Guangtong Auto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,53,100,0,0,0,7,0,0,2,80,0,2,57,3544,0,0,5,2069
Mainland China,Pickup,Huanghai,Domestic,China,Greater China,Greater China,Shuguang,Shuguang,6414,5222,4212,4846,5879,5103,4786,5581,6566,6204,6099,6646,7655,7468,5655,6875,6588,6395,4731,1323,676,1731,2330,2751,1878,844,248,596,436,88,1029,497,222,614,31,471
Mainland China,Pickup,Isuzu,Domestic,China,Greater China,Greater China,Isuzu,Isuzu,2220,1942,1554,4559,1491,1526,1788,2486,1840,2326,2283,2494,1428,3394,2766,4828,3185,4419,3489,6141,3889,5503,4442,4429,5626,4834,5172,6531,3792,4897,4308,3916,4487,3845,3696,4500
Mainland China,Pickup,Jeep,Import,China,Greater China,Greater China,FCA,Stellantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,172,139,55,1352,235,75,39
Mainland China,Pickup,Jianghuai,Domestic,China,Greater China,Greater China,Jianghuai,Jianghuai,2086,2463,2242,1637,7427,5642,5890,5071,9223,10402,7937,7828,11226,11433,9322,12741,5073,4524,3248,3673,2915,3911,3285,3919,3829,3180,2998,3409,3296,2487,2641,2456,3497,3040,2874,3149
Mainland China,Pickup,Jiangling,Domestic,China,Greater China,Greater China,Jiangling,Jiangling,19533,14005,12878,15813,15486,20020,21196,24444,24682,21160,22408,32414,25123,29541,19334,35527,22433,26557,17692,34932,15594,21140,20680,22838,22640,19845,18089,19938,19974,17095,15482,14006,16882,12593,10037,10871
Mainland China,Pickup,Jinbei,Domestic,China,Greater China,Greater China,Brilliance Auto,Brilliance Auto,1301,1587,1547,1711,4730,4398,1614,3337,3934,4078,901,3104,1130,1500,1189,1442,1254,1225,1556,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Pickup,Kaicheng,Domestic,China,Greater China,Greater China,Changan,Changan,0,0,0,0,0,4778,1348,1488,3060,2524,0,0,3404,2827,2038,4209,4961,4978,1885,3751,1825,3564,2490,2714,2269,2064,1698,1663,1599,1298,1108,908,982,448,97,123
Mainland China,Pickup,King Long,Domestic,China,Greater China,Greater China,King Long,King Long,0,0,0,2702,483,426,215,168,49,31,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mainland China,Pickup,Linking,Domestic,China,Greater China,Greater China,Linking Auto,Linking Auto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,206,550,52,146,65,38,37,195,106,97,86,261,397,1255,117,71,37,53
Mainland China,Pickup,Maxus,Domestic,China,Greater China,Greater China,SAIC,SAIC,0,0,0,0,0,0,0,0,202,3367,3293,4593,16486,18315,9648,20178,5932,7313,5429,7569,1186,3159,2824,4092,3273,3133,3637,4189,3125,2747,2885,3129,3053,2401,2332,3024
Mainland China,Pickup,Nissan,Domestic,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,2239,2887,2430,4767,1809,1804,2956,2978,1396,3193,3985,5180,2921,4069,4650,6068,3842,5386,2966,5779,1404,2538,3375,3160,1778,2954,2802,2676,1528,2379,1948,1600,1480,1912,1297,1416
Mainland China,Pickup,POER,Domestic,China,Greater China,Greater China,Great Wall,Great Wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18299,10941,22296,26281,31300,28417,25642,19422,23075,24871,26663,24947,22194,31775,27340,25601,24131
Mainland China,Pickup,Qingling,Domestic,China,Greater China,Greater China,Qingling,Qingling,0,0,0,0,0,0,0,0,0,0,0,0,932,1914,1302,852,1330,1280,1029,400,1433,2334,2593,2402,1840,1860,1623,1882,1819,1494,1320,1248,1689,1301,1119,991
Mainland China,Pickup,Radar,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,1438,1267,1635
Mainland China,Pickup,Ram,Import,China,Greater China,Greater China,FCA,Stellantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,207,466,702,713,499,357
Mainland China,Pickup,Tianjin Auto,Domestic,China,Greater China,Greater China,FAW,FAW,17,2,0,0,0,191,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Pickup,Toyota,Import,China,Greater China,Greater China,Toyota,Toyota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,201,469,323,400,345,362,281
Mainland China,Pickup,Wuling,Domestic,China,Greater China,Greater China,SAIC-General Motors-Wuling,SAIC-General Motors-Wuling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3913,8834,5243,3608,3094,1801,1652,1331,1827,1123,201,67
Mainland China,Pickup,Yema,Domestic,China,Greater China,Greater China,Sichuan Yema,Sichuan Yema,0,0,0,0,0,0,0,0,0,0,0,0,20,0,102,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Pickup,Zhongxing,Domestic,China,Greater China,Greater China,Zhongxing,Zhongxing,9481,10828,7836,9713,9134,8735,7455,8056,8273,10009,9966,12379,7861,8211,8641,6163,5739,7322,5320,5560,2791,5737,3524,4407,2970,4346,3947,5521,1594,1148,1041,841,1120,1011,760,755
Mainland China,Roadster,Aston Martin,Import,China,Greater China,Greater China,Aston Martin,Aston Martin,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3
Mainland China,Roadster,Audi,Import,China,Greater China,Greater China,Audi,Volkswagen,37,37,23,11,32,42,29,17,3,17,17,25,37,21,36,17,18,14,4,2,11,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Roadster,BMW,Import,China,Greater China,Greater China,BMW,BMW,170,167,139,120,132,94,33,42,21,26,18,6,2,6,5,3,0,137,317,398,268,640,441,316,457,501,467,296,264,258,562,370,367,404,318,258
Mainland China,Roadster,Ferrari,Import,China,Greater China,Greater China,Ferrari,Ferrari,6,16,9,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,205,105,43,64,73,141,168,346,261,134,83,143,130
